scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,orb,L09_0106,105,91.84,88.15,88.18,4096,1198,6,0.005,0.334,0.9815,9,False,PLE-08,,,41.5,14.4,16.0,7.7
Scene_09,satellite,orb,L09_0107,106,91.91,88.23,88.39,4096,1209,6,0.005,0.662,0.2038,9,False,PLE-08,,,48.0,19.3,17.8,7.7
Scene_09,satellite,orb,L09_0108,107,91.77,88.31,88.57,4096,1245,6,0.0048,0.361,0.5403,9,False,PLE-08,,,38.6,14.5,13.9,6.9
Scene_09,satellite,orb,L09_0109,108,91.82,88.36,88.79,4096,1224,8,0.0065,0.594,0.7062,9,False,PLE-08,,,40.8,13.8,16.5,7.4
Scene_09,satellite,orb,L09_0110,109,91.92,88.49,88.96,4096,1261,7,0.0056,0.496,0.3714,9,False,PLE-08,,,39.0,14.0,14.5,7.2
Scene_09,satellite,orb,L09_0111,110,92.05,88.53,89.18,4096,1197,7,0.0058,0.428,5.6675,9,False,PLE-08,,,40.8,13.7,16.6,7.3
Scene_09,satellite,orb,L09_0112,111,92.0,88.56,89.28,4096,1158,9,0.0078,0.805,0.0921,9,False,PLE-08,,,45.8,14.4,19.5,8.1
Scene_09,satellite,orb,L09_0113,112,91.94,88.57,89.4,4096,1197,7,0.0058,0.743,30.3794,9,False,PLE-08,,,40.7,14.1,16.3,7.1
Scene_09,satellite,orb,L09_0114,113,91.73,88.57,89.53,4096,1153,7,0.0061,0.823,0.0389,9,False,PLE-08,,,40.0,13.5,15.1,7.9
Scene_09,satellite,orb,L09_0115,114,91.69,88.57,89.63,4096,1166,7,0.006,0.535,0.453,9,False,PLE-08,,,40.8,12.9,16.7,7.8
Scene_09,satellite,orb,L09_0116,115,91.74,88.57,89.86,4096,1150,7,0.0061,0.374,0.3107,9,False,PLE-08,,,39.0,13.7,14.1,7.9
Scene_09,satellite,orb,L09_0117,116,91.99,88.61,89.97,4096,1174,9,0.0077,1.615,0.8034,9,False,PLE-08,,,40.2,13.9,14.9,8.3
Scene_09,satellite,orb,L09_0118,117,91.84,88.67,90.02,4096,1243,6,0.0048,0.199,0.2345,9,False,PLE-08,,,36.2,12.2,14.7,6.4
Scene_09,satellite,orb,L09_0119,118,91.51,88.68,89.99,4096,1242,6,0.0048,0.475,0.2502,9,False,PLE-08,,,41.4,17.2,14.5,6.6
Scene_09,satellite,orb,L09_0120,119,91.17,88.69,89.94,4096,1256,7,0.0056,0.754,15.0624,9,False,PLE-08,,,46.6,20.0,14.6,6.9
Scene_09,satellite,orb,L09_0121,120,91.09,88.54,91.94,4096,1318,7,0.0053,0.599,0.8702,9,False,PLE-08,,,37.3,11.7,15.4,7.0
Scene_09,satellite,orb,L09_0122,121,91.2,88.55,92.34,4096,1256,6,0.0048,0.464,2.1248,9,False,PLE-08,,,41.4,13.7,16.7,7.9
Scene_09,satellite,orb,L09_0123,122,91.15,88.63,90.98,4096,1226,6,0.0049,0.397,1.0192,9,False,PLE-08,,,39.7,14.2,14.8,7.3
Scene_09,satellite,orb,L09_0124,123,90.88,88.47,90.7,4096,1308,6,0.0046,0.509,0.5004,9,False,PLE-08,,,55.5,15.7,25.0,10.9
Scene_09,satellite,orb,L09_0125,124,91.15,88.28,89.75,4096,1209,7,0.0058,0.51,0.0561,9,False,PLE-08,,,47.5,21.5,14.5,6.3
Scene_09,satellite,orb,L09_0479,125,98.89,89.97,99.83,4096,1274,15,0.0118,1.182,0.37,9,False,PLE-08,,,45.4,17.6,14.4,9.9
Scene_09,satellite,orb,L09_0480,126,93.96,89.89,97.6,4096,1307,9,0.0069,1.191,1.6657,9,False,PLE-08,,,42.3,14.7,14.5,9.6
Scene_09,satellite,orb,L09_0481,127,88.96,89.94,97.02,4096,1255,15,0.012,1.419,0.1465,9,False,PLE-08,,,37.7,14.1,14.3,6.0
Scene_09,satellite,orb,L09_0482,128,83.97,89.92,96.45,4096,1264,8,0.0063,0.951,0.6173,9,False,PLE-08,,,43.8,18.0,15.6,7.2
Scene_09,satellite,orb,L09_0483,129,79.04,89.87,96.35,4096,1297,7,0.0054,0.608,5.0477,9,False,PLE-08,,,37.4,12.7,13.8,7.6
Scene_09,satellite,orb,L09_0484,130,75.18,89.8,96.05,4096,1265,7,0.0055,0.504,0.8308,9,False,PLE-08,,,37.8,12.7,15.9,6.5
Scene_09,satellite,orb,L09_0485,131,70.97,89.78,95.96,4096,1286,7,0.0054,0.388,1.3658,9,False,PLE-08,,,35.0,11.6,13.9,6.7
Scene_09,satellite,orb,L09_0486,132,66.91,89.57,95.6,4096,1210,6,0.005,0.552,0.1296,9,False,PLE-08,,,35.2,10.7,15.2,6.7
Scene_09,satellite,orb,L09_0487,133,62.89,89.46,95.74,4096,1257,7,0.0056,0.547,1.4865,9,False,PLE-08,,,35.0,10.5,15.3,6.4
