scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,xfeat_mnn,L09_0082,81,90.34,88.9,90.64,4096,434,14,0.0323,1.304,0.8121,9,True,,1.4747,8.0,3143.5,1853.3,1238.2,21.1
Scene_09,satellite,xfeat_mnn,L09_0083,82,90.25,88.83,90.66,4096,436,15,0.0344,1.523,0.9,9,True,,1.6564,8.0,3074.4,1842.6,1176.9,24.0
Scene_09,satellite,xfeat_mnn,L09_0084,83,90.3,88.78,90.73,4096,446,12,0.0269,2.128,1.1816,9,True,,1.636,8.0,2665.6,1586.4,1015.3,32.3
Scene_09,satellite,xfeat_mnn,L09_0085,84,90.21,88.71,92.84,4096,426,7,0.0164,0.222,0.7177,9,False,PLE-08,,,2790.4,1672.2,1056.5,33.5
Scene_09,satellite,xfeat_mnn,L09_0086,85,90.26,88.71,94.23,4096,451,6,0.0133,0.625,5.3716,9,False,PLE-08,,,2844.6,1741.1,1040.1,30.2
Scene_09,satellite,xfeat_mnn,L09_0087,86,90.17,89.0,91.81,4096,424,16,0.0377,1.463,1.0237,9,True,,0.6302,8.0,2859.0,1612.5,1183.2,25.1
Scene_09,satellite,xfeat_mnn,L09_0088,87,90.22,88.86,91.53,4096,452,16,0.0354,1.565,1.275,9,False,PLE-08,,,3029.5,1757.3,1214.4,30.1
Scene_09,satellite,xfeat_mnn,L09_0089,88,90.36,88.65,91.32,4096,489,24,0.0491,1.851,0.9152,9,True,,1.1598,8.0,2877.2,1753.2,1061.5,27.3
Scene_09,satellite,xfeat_mnn,L09_0090,89,90.32,88.41,91.0,4096,449,20,0.0445,1.414,0.8572,9,True,,0.9622,8.0,2783.2,1549.1,1178.1,25.9
Scene_09,satellite,xfeat_mnn,L09_0091,90,90.38,88.2,90.75,4096,429,31,0.0723,1.665,0.837,9,True,,1.6994,8.0,3239.9,1999.2,1181.6,21.9
Scene_09,satellite,xfeat_mnn,L09_0092,91,90.57,87.96,90.47,4096,413,15,0.0363,1.387,0.8501,9,True,,5.891,8.0,2857.0,1711.2,1085.2,19.3
Scene_09,satellite,xfeat_mnn,L09_0093,92,90.87,87.87,90.18,4096,430,24,0.0558,2.049,0.8074,9,True,,2.434,8.0,3043.3,1785.9,1211.6,17.6
Scene_09,satellite,xfeat_mnn,L09_0094,93,91.04,87.77,89.88,4096,413,34,0.0823,1.973,0.9256,9,True,,4.9933,8.0,3169.5,1845.4,1265.2,23.5
Scene_09,satellite,xfeat_mnn,L09_0095,94,91.35,87.66,89.63,4096,469,37,0.0789,1.574,1.1835,9,True,,4.5505,8.0,2877.6,1723.3,1097.0,23.6
Scene_09,satellite,xfeat_mnn,L09_0096,95,91.73,87.66,89.37,4096,529,42,0.0794,1.913,2.2176,9,False,PLE-08,,,3032.4,1813.7,1159.0,28.5
Scene_09,satellite,xfeat_mnn,L09_0097,96,91.77,87.62,89.13,4096,556,32,0.0576,1.734,1.934,9,False,PLE-08,,,3007.2,1788.5,1154.7,32.9
Scene_09,satellite,xfeat_mnn,L09_0098,97,92.12,87.6,88.99,4096,548,32,0.0584,1.792,1.4119,9,False,PLE-08,,,2924.0,1660.2,1202.7,32.8
Scene_09,satellite,xfeat_mnn,L09_0099,98,92.34,87.59,88.91,4096,513,27,0.0526,1.977,1.4334,9,False,PLE-08,,,3005.2,1735.1,1210.6,30.1
Scene_09,satellite,xfeat_mnn,L09_0100,99,92.46,87.65,88.74,4096,462,7,0.0152,0.999,2.5046,9,False,PLE-08,,,2857.0,1701.6,1087.6,30.6
Scene_09,satellite,xfeat_mnn,L09_0101,100,92.51,87.62,88.7,4096,482,5,0.0104,0.145,0.5793,9,False,PLE-08,,,3035.6,1784.2,1190.7,28.0
Scene_09,satellite,xfeat_mnn,L09_0102,101,92.5,87.61,88.66,4096,467,7,0.015,0.667,3.1605,9,False,PLE-08,,,3130.6,1840.3,1232.1,28.1
Scene_09,satellite,xfeat_mnn,L09_0103,102,92.32,87.59,87.78,4096,476,8,0.0168,0.613,2.2637,9,False,PLE-08,,,3320.6,2023.0,1231.9,30.9
Scene_09,satellite,xfeat_mnn,L09_0104,103,91.89,87.75,87.44,4096,526,6,0.0114,0.808,0.4376,9,False,PLE-08,,,3270.0,1971.2,1232.8,32.3
Scene_09,satellite,xfeat_mnn,L09_0105,104,91.93,87.99,87.98,4096,542,6,0.0111,0.598,0.4596,9,False,PLE-08,,,3216.4,1922.7,1225.0,31.9
Scene_09,satellite,xfeat_mnn,L09_0106,105,91.84,88.15,88.18,4096,501,6,0.012,0.776,0.1135,9,False,PLE-08,,,3220.6,1969.4,1184.3,32.8
Scene_09,satellite,xfeat_mnn,L09_0107,106,91.91,88.23,88.39,4096,500,7,0.014,0.617,4.0057,9,False,PLE-08,,,2756.2,1629.7,1057.5,35.1
Scene_09,satellite,xfeat_mnn,L09_0108,107,91.77,88.31,88.57,4096,475,8,0.0168,0.928,1.2309,9,True,,40.6119,8.0,3186.2,1911.6,1214.4,26.3
Scene_09,satellite,xfeat_mnn,L09_0109,108,91.82,88.36,88.79,4096,489,37,0.0757,1.829,1.2642,9,True,,4.1192,8.0,3216.5,1890.0,1263.2,30.4
Scene_09,satellite,xfeat_mnn,L09_0110,109,91.92,88.49,88.96,4096,506,44,0.087,1.843,1.2996,9,True,,4.4782,8.0,3206.9,1930.7,1211.3,32.2
Scene_09,satellite,xfeat_mnn,L09_0111,110,92.05,88.53,89.18,4096,431,37,0.0858,1.768,1.427,9,False,PLE-08,,,3280.9,1995.7,1222.8,29.3
Scene_09,satellite,xfeat_mnn,L09_0112,111,92.0,88.56,89.28,4096,471,32,0.0679,1.775,5.5651,9,False,PLE-08,,,3306.3,1944.9,1300.0,29.4
Scene_09,satellite,xfeat_mnn,L09_0113,112,91.94,88.57,89.4,4096,408,15,0.0368,1.623,0.7881,9,True,,3.3112,8.0,3101.1,1794.1,1250.6,19.0
Scene_09,satellite,xfeat_mnn,L09_0114,113,91.73,88.57,89.53,4096,446,21,0.0471,1.836,0.8553,9,True,,2.4939,8.0,2856.6,1664.4,1133.9,24.8
Scene_09,satellite,xfeat_mnn,L09_0115,114,91.69,88.57,89.63,4096,410,24,0.0585,1.346,1.0883,9,True,,2.8628,8.0,3069.6,1823.4,1195.6,19.7
Scene_09,satellite,xfeat_mnn,L09_0116,115,91.74,88.57,89.86,4096,365,5,0.0137,0.246,0.7542,9,True,,170.939,8.0,3003.6,1766.2,1191.4,18.3
Scene_09,satellite,xfeat_mnn,L09_0117,116,91.99,88.61,89.97,4096,397,26,0.0655,1.929,0.8808,9,True,,2.1008,8.0,3110.8,1818.0,1237.4,26.9
Scene_09,satellite,xfeat_mnn,L09_0118,117,91.84,88.67,90.02,4096,441,25,0.0567,1.663,1.2694,9,True,,2.5773,8.0,2923.1,1769.1,1102.2,19.7
Scene_09,satellite,xfeat_mnn,L09_0119,118,91.51,88.68,89.99,4096,433,23,0.0531,1.644,0.4596,9,False,PLE-08,,,3023.3,1766.8,1193.5,31.4
Scene_09,satellite,xfeat_mnn,L09_0120,119,91.17,88.69,89.94,4096,363,11,0.0303,1.068,1.1754,9,True,,2.8884,8.0,3112.9,1836.0,1226.7,18.5
Scene_09,satellite,xfeat_mnn,L09_0121,120,91.09,88.54,91.94,4096,449,14,0.0312,1.478,0.0784,9,False,PLE-08,,,2989.3,1773.6,1150.5,33.3
Scene_09,satellite,xfeat_mnn,L09_0122,121,91.2,88.55,92.34,4096,409,7,0.0171,0.629,0.6912,9,False,PLE-08,,,3223.7,1941.9,1219.9,28.1
Scene_09,satellite,xfeat_mnn,L09_0123,122,91.15,88.63,90.98,4096,444,12,0.027,1.558,0.4004,9,False,PLE-08,,,3008.5,1814.1,1127.1,31.4
Scene_09,satellite,xfeat_mnn,L09_0124,123,90.88,88.47,90.7,4096,481,20,0.0416,1.508,0.9046,9,True,,1.6215,8.0,2820.2,1615.5,1145.7,25.7
Scene_09,satellite,xfeat_mnn,L09_0125,124,91.15,88.28,89.75,4096,416,21,0.0505,1.856,1.6363,9,False,PLE-08,,,2546.9,1489.2,996.0,28.9
Scene_09,satellite,xfeat_mnn,L09_0479,125,98.89,89.97,99.83,4096,477,15,0.0314,1.588,0.8586,9,True,,2.2811,8.0,4034.0,2733.2,1232.1,31.0
Scene_09,satellite,xfeat_mnn,L09_0480,126,93.96,89.89,97.6,4096,514,12,0.0233,1.247,3.2925,9,False,PLE-08,,,3696.8,2395.1,1236.9,28.0
Scene_09,satellite,xfeat_mnn,L09_0481,127,88.96,89.94,97.02,4096,508,15,0.0295,1.827,0.0942,9,False,PLE-08,,,3391.1,2124.9,1204.1,30.0
Scene_09,satellite,xfeat_mnn,L09_0482,128,83.97,89.92,96.45,4096,506,9,0.0178,0.885,0.9084,9,True,,3.692,8.0,2869.6,1677.7,1134.8,24.7
Scene_09,satellite,xfeat_mnn,L09_0483,129,79.04,89.87,96.35,4096,424,10,0.0236,1.485,0.821,9,True,,0.8952,8.0,2880.2,1591.2,1231.7,29.6
Scene_09,satellite,xfeat_mnn,L09_0484,130,75.18,89.8,96.05,4096,474,9,0.019,1.423,2.0037,9,False,PLE-08,,,2813.6,1518.7,1231.8,30.5
Scene_09,satellite,xfeat_mnn,L09_0485,131,70.97,89.78,95.96,4096,464,16,0.0345,1.278,0.7794,9,True,,1.0623,8.0,2628.3,1364.1,1215.2,22.6
Scene_09,satellite,xfeat_mnn,L09_0486,132,66.91,89.57,95.6,4096,461,16,0.0347,1.726,1.7999,9,False,PLE-08,,,2303.6,1151.5,1093.6,30.3
Scene_09,satellite,xfeat_mnn,L09_0487,133,62.89,89.46,95.74,4096,464,6,0.0129,0.381,0.5874,9,False,PLE-08,,,2189.6,997.0,1136.6,29.1
