scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,orb,L09_0027,26,93.83,89.53,91.31,4096,1257,8,0.0064,1.268,1.8556,9,False,PLE-08,,,696.2,117.3,496.4,40.8
Scene_09,satellite,orb,L09_0028,27,93.36,89.2,91.18,4096,1277,8,0.0063,0.972,0.7249,9,False,PLE-08,,,743.5,126.4,534.4,49.6
Scene_09,satellite,orb,L09_0029,28,93.19,89.08,90.45,4096,1311,6,0.0046,0.381,1.9579,9,False,PLE-08,,,727.1,125.2,499.2,40.4
Scene_09,satellite,orb,L09_0030,29,93.26,89.05,90.26,4096,1310,6,0.0046,0.643,0.4604,9,False,PLE-08,,,746.9,132.3,528.4,45.0
Scene_09,satellite,orb,L09_0031,30,93.22,89.06,90.15,4096,1295,6,0.0046,0.228,1.3847,9,False,PLE-08,,,775.6,136.9,551.4,45.5
Scene_09,satellite,orb,L09_0032,31,93.11,89.06,90.38,4096,1285,6,0.0047,0.171,0.1921,9,False,PLE-08,,,730.6,137.7,507.7,42.0
Scene_09,satellite,orb,L09_0033,32,93.08,89.12,90.19,4096,1278,6,0.0047,0.299,0.1988,9,False,PLE-08,,,775.0,138.0,546.2,54.8
Scene_09,satellite,orb,L09_0034,33,93.2,89.0,90.01,4096,1322,7,0.0053,0.583,0.5758,9,False,PLE-08,,,726.8,145.3,490.0,49.8
Scene_09,satellite,orb,L09_0035,34,93.17,88.96,89.77,4096,1262,6,0.0048,0.276,1.0602,9,False,PLE-08,,,778.3,143.1,556.1,41.8
Scene_09,satellite,orb,L09_0036,35,93.24,89.05,89.72,4096,1329,7,0.0053,0.684,0.2917,9,False,PLE-08,,,776.6,151.6,535.0,45.4
Scene_09,satellite,orb,L09_0037,36,93.08,89.04,89.8,4096,1302,6,0.0046,0.489,0.2611,9,False,PLE-08,,,797.0,138.6,522.6,91.9
Scene_09,satellite,orb,L09_0038,37,93.22,89.04,89.87,4096,1280,11,0.0086,0.745,0.5478,9,False,PLE-08,,,742.9,126.2,535.8,43.9
Scene_09,satellite,orb,L09_0039,38,93.08,89.04,89.94,4096,1287,6,0.0047,0.256,0.7833,9,False,PLE-08,,,739.3,129.3,527.3,42.8
Scene_09,satellite,orb,L09_0040,39,92.99,89.08,89.96,4096,1275,7,0.0055,0.372,3.7784,9,False,PLE-08,,,697.6,130.6,485.6,43.3
Scene_09,satellite,orb,L09_0041,40,92.94,89.07,90.02,4096,1298,12,0.0092,1.559,1.038,9,False,PLE-08,,,724.5,124.5,513.1,44.0
Scene_09,satellite,orb,L09_0042,41,92.71,89.05,90.08,4096,1277,9,0.007,0.796,0.6143,9,False,PLE-08,,,719.7,123.4,508.8,42.9
Scene_09,satellite,orb,L09_0043,42,92.38,89.05,90.14,4096,1254,11,0.0088,1.159,0.7977,9,False,PLE-08,,,720.2,122.2,516.0,45.3
Scene_09,satellite,orb,L09_0044,43,92.29,89.04,90.17,4096,1202,6,0.005,0.335,1.1451,9,True,,124.2525,8.0,738.3,124.6,542.2,33.5
Scene_09,satellite,orb,L09_0045,44,92.04,89.05,90.25,4096,1230,7,0.0057,0.633,0.1015,9,False,PLE-08,,,728.0,132.6,505.1,51.9
Scene_09,satellite,orb,L09_0046,45,92.03,89.03,90.29,4096,1300,6,0.0046,0.535,0.0821,9,False,PLE-08,,,756.1,135.3,537.6,43.1
Scene_09,satellite,orb,L09_0047,46,92.11,89.09,90.26,4096,1311,7,0.0053,0.704,0.1922,9,False,PLE-08,,,686.3,121.0,493.7,39.7
Scene_09,satellite,orb,L09_0048,47,92.18,89.13,90.3,4096,1309,6,0.0046,0.591,0.0467,9,False,PLE-08,,,739.0,123.2,524.5,43.4
Scene_09,satellite,orb,L09_0049,48,91.75,89.16,90.46,4096,1323,6,0.0045,0.31,0.96,9,False,PLE-08,,,725.1,114.6,521.6,43.8
Scene_09,satellite,orb,L09_0050,49,91.77,89.16,91.13,4096,1327,7,0.0053,0.912,0.3632,9,False,PLE-08,,,731.1,130.0,522.9,45.9
Scene_09,satellite,orb,L09_0051,50,91.72,89.18,91.56,4096,1338,7,0.0052,0.67,0.0311,9,False,PLE-08,,,755.4,133.2,544.1,43.2
Scene_09,satellite,orb,L09_0052,51,91.84,89.01,91.52,4096,1297,8,0.0062,0.809,0.1054,9,False,PLE-08,,,713.2,133.3,498.8,42.9
Scene_09,satellite,orb,L09_0053,52,91.96,88.9,91.21,4096,1248,7,0.0056,0.323,0.3682,9,False,PLE-08,,,762.9,125.5,547.5,49.5
Scene_09,satellite,orb,L09_0054,53,92.21,88.65,90.92,4096,1312,6,0.0046,0.425,2.4459,9,False,PLE-08,,,744.3,125.7,535.2,41.5
Scene_09,satellite,orb,L09_0055,54,92.27,88.53,90.68,4096,1292,6,0.0046,0.185,0.0615,9,False,PLE-08,,,857.3,130.8,629.7,42.5
Scene_09,satellite,orb,L09_0056,55,92.13,88.3,90.49,4096,1201,12,0.01,1.619,0.5721,9,False,PLE-08,,,781.5,149.9,528.2,45.0
Scene_09,satellite,orb,L09_0057,56,92.0,88.17,90.28,4096,1275,21,0.0165,1.419,0.8962,9,True,,19.6439,8.0,778.2,142.9,559.8,30.7
Scene_09,satellite,orb,L09_0058,57,91.98,88.02,90.32,4096,1313,13,0.0099,1.821,1.0702,9,True,,5.9738,8.0,827.2,128.5,622.9,28.9
Scene_09,satellite,orb,L09_0059,58,91.72,87.84,90.56,4096,1301,8,0.0061,0.635,0.2095,9,False,PLE-08,,,735.7,118.3,531.6,43.5
Scene_09,satellite,orb,L09_0060,59,91.43,87.65,90.86,4096,1211,6,0.005,0.238,0.4996,9,False,PLE-08,,,729.4,122.9,520.2,45.3
Scene_09,satellite,orb,L09_0061,60,91.04,87.58,90.79,4096,1260,7,0.0056,0.363,0.259,9,False,PLE-08,,,742.5,128.8,528.0,45.3
Scene_09,satellite,orb,L09_0062,61,90.5,87.53,90.71,4096,1349,6,0.0044,0.447,0.0563,9,False,PLE-08,,,734.5,129.4,509.8,46.6
Scene_09,satellite,orb,L09_0063,62,90.2,87.52,90.45,4096,1286,6,0.0047,0.164,3.8872,9,False,PLE-08,,,716.0,126.1,508.7,43.9
Scene_09,satellite,orb,L09_0064,63,90.01,87.38,90.81,4096,1291,6,0.0046,0.508,1.8179,9,False,PLE-08,,,723.7,140.7,495.7,46.9
Scene_09,satellite,orb,L09_0065,64,89.87,87.36,90.65,4096,1313,7,0.0053,0.808,0.6706,9,False,PLE-08,,,739.1,140.7,516.9,45.7
Scene_09,satellite,orb,L09_0066,65,89.9,87.4,90.57,4096,1277,6,0.0047,0.556,0.8407,9,False,PLE-08,,,764.2,137.0,548.3,42.4
Scene_09,satellite,orb,L09_0067,66,89.58,87.54,89.03,4096,1272,6,0.0047,0.477,0.8781,9,False,PLE-08,,,742.0,128.2,514.8,56.2
Scene_09,satellite,orb,L09_0068,67,89.6,87.61,89.35,4096,1273,6,0.0047,0.358,0.1496,9,False,PLE-08,,,722.8,143.6,492.9,44.2
Scene_09,satellite,orb,L09_0069,68,90.01,87.81,89.47,4096,1271,6,0.0047,0.26,3.4472,9,False,PLE-08,,,757.3,149.9,505.4,48.8
Scene_09,satellite,orb,L09_0070,69,90.05,88.05,89.66,4096,1293,7,0.0054,0.488,0.0915,9,False,PLE-08,,,776.6,148.2,536.7,47.3
Scene_09,satellite,orb,L09_0071,70,90.05,88.23,89.87,4096,1233,6,0.0049,0.219,0.0384,9,False,PLE-08,,,762.7,128.8,556.8,43.0
Scene_09,satellite,orb,L09_0072,71,90.25,88.33,90.11,4096,1200,7,0.0058,0.824,1.1426,9,False,PLE-08,,,771.0,121.6,567.1,45.1
Scene_09,satellite,orb,L09_0073,72,90.15,88.41,90.24,4096,1262,7,0.0055,0.672,0.8389,9,False,PLE-08,,,740.5,125.2,532.5,47.6
Scene_09,satellite,orb,L09_0074,73,90.22,88.45,90.42,4096,1230,7,0.0057,0.662,0.0135,9,False,PLE-08,,,723.9,127.7,508.2,46.4
Scene_09,satellite,orb,L09_0075,74,90.47,88.56,90.57,4096,1258,10,0.0079,0.914,0.4465,9,False,PLE-08,,,699.3,130.1,485.4,47.4
Scene_09,satellite,orb,L09_0076,75,90.71,88.64,90.67,4096,1252,11,0.0088,0.564,0.8216,9,False,PLE-08,,,857.8,130.8,630.8,44.7
