scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,sift,L09_0073,72,90.15,88.41,90.24,4096,1477,6,0.0041,0.438,1.244,9,False,PLE-08,,,4674.1,665.8,3900.9,47.9
Scene_09,satellite,sift,L09_0074,73,90.22,88.45,90.42,4096,1471,6,0.0041,0.0,1.1189,9,False,PLE-08,,,4816.9,720.7,3993.2,43.4
Scene_09,satellite,sift,L09_0075,74,90.47,88.56,90.57,4096,1424,6,0.0042,0.0,4.1374,9,False,PLE-08,,,4674.2,671.4,3898.5,45.1
Scene_09,satellite,sift,L09_0076,75,90.71,88.64,90.67,4096,1470,6,0.0041,,0.7033,9,True,,89.0557,8.0,4770.0,642.6,4037.4,31.6
Scene_09,satellite,sift,L09_0077,76,90.6,88.8,90.7,4096,1492,6,0.004,0.0,3.2362,9,False,PLE-08,,,4692.3,703.7,3905.0,54.4
Scene_09,satellite,sift,L09_0078,77,90.7,88.87,90.66,4096,1461,6,0.0041,0.0,1.3453,9,True,,164.6957,8.0,4739.8,641.1,4006.1,29.0
Scene_09,satellite,sift,L09_0079,78,90.43,88.91,90.7,4096,1439,6,0.0042,,9.8966,9,False,PLE-08,,,4785.5,707.4,3974.5,44.5
Scene_09,satellite,sift,L09_0080,79,90.25,88.91,90.73,4096,1467,6,0.0041,0.001,0.8344,9,False,PLE-08,,,4846.0,657.3,4110.4,49.5
Scene_09,satellite,sift,L09_0081,80,90.48,88.9,90.75,4096,1473,5,0.0034,,1.5213,9,False,PLE-08,,,4731.9,631.0,4001.5,43.2
Scene_09,satellite,sift,L09_0082,81,90.34,88.9,90.64,4096,1495,6,0.004,0.362,0.5026,9,False,PLE-08,,,4802.6,637.6,4064.4,44.8
Scene_09,satellite,sift,L09_0083,82,90.25,88.83,90.66,4096,1468,6,0.0041,0.0,1.5842,9,False,PLE-08,,,4805.1,623.1,4074.6,48.4
Scene_09,satellite,sift,L09_0084,83,90.3,88.78,90.73,4096,1466,6,0.0041,,1.7077,9,False,PLE-08,,,4916.3,716.6,4093.7,44.5
Scene_09,satellite,sift,L09_0085,84,90.21,88.71,92.84,3504,1379,6,0.0044,0.053,0.0469,9,False,PLE-08,,,4048.4,625.3,3311.7,42.7
Scene_09,satellite,sift,L09_0086,85,90.26,88.71,94.23,4096,1426,6,0.0042,,1.3491,9,True,,90.8959,8.0,4829.7,664.0,4067.8,34.0
Scene_09,satellite,sift,L09_0087,86,90.17,89.0,91.81,4096,1399,6,0.0043,0.0,0.7863,9,False,PLE-08,,,4854.2,695.5,4053.9,43.5
Scene_09,satellite,sift,L09_0088,87,90.22,88.86,91.53,4096,1426,6,0.0042,,40.5047,9,False,PLE-08,,,4910.3,665.0,4146.4,43.2
Scene_09,satellite,sift,L09_0089,88,90.36,88.65,91.32,4096,1407,6,0.0043,0.0,8.8328,9,False,PLE-08,,,4986.4,674.1,4208.2,46.8
Scene_09,satellite,sift,L09_0090,89,90.32,88.41,91.0,4096,1406,6,0.0043,0.0,0.3712,9,False,PLE-08,,,5598.2,733.3,4749.5,48.1
Scene_09,satellite,sift,L09_0091,90,90.38,88.2,90.75,4096,1395,6,0.0043,0.0,4.001,9,False,PLE-08,,,4975.9,684.1,4177.6,44.8
Scene_09,satellite,sift,L09_0092,91,90.57,87.96,90.47,4096,1380,6,0.0043,0.004,0.1077,9,False,PLE-08,,,4846.8,722.2,4015.9,42.4
Scene_09,satellite,sift,L09_0093,92,90.87,87.87,90.18,4096,1326,6,0.0045,0.0,1.3641,9,False,PLE-08,,,4890.3,696.2,4091.8,41.5
Scene_09,satellite,sift,L09_0094,93,91.04,87.77,89.88,4096,1392,6,0.0043,0.0,7.6436,9,False,PLE-08,,,4654.1,654.9,3926.3,43.0
Scene_09,satellite,sift,L09_0095,94,91.35,87.66,89.63,4096,1390,6,0.0043,0.794,1.4223,9,False,PLE-08,,,5057.8,737.9,4214.9,39.3
Scene_09,satellite,sift,L09_0096,95,91.73,87.66,89.37,4096,1401,6,0.0043,,1.6246,9,False,PLE-08,,,4839.2,666.8,4068.9,43.2
Scene_09,satellite,sift,L09_0097,96,91.77,87.62,89.13,4096,1423,6,0.0042,0.0,0.7333,9,False,PLE-08,,,5724.6,784.3,4804.9,49.4
Scene_09,satellite,sift,L09_0098,97,92.12,87.6,88.99,4096,1372,6,0.0044,0.001,1.9438,9,False,PLE-08,,,4965.8,684.0,4161.8,45.7
Scene_09,satellite,sift,L09_0099,98,92.34,87.59,88.91,4096,1393,6,0.0043,,3.8671,9,False,PLE-08,,,4876.0,767.8,3993.4,46.2
Scene_09,satellite,sift,L09_0100,99,92.46,87.65,88.74,4096,1428,6,0.0042,0.0,0.3521,9,False,PLE-08,,,4866.0,704.3,4058.7,42.9
Scene_09,satellite,sift,L09_0101,100,92.51,87.62,88.7,4096,1472,6,0.0041,0.0,5.0659,9,False,PLE-08,,,4768.2,716.3,3980.2,43.1
Scene_09,satellite,sift,L09_0102,101,92.5,87.61,88.66,4096,1484,6,0.004,,1.0615,9,True,,140.3193,8.0,4748.0,696.8,3958.8,31.1
Scene_09,satellite,sift,L09_0103,102,92.32,87.59,87.78,4096,1482,6,0.004,0.0,1.3195,9,True,,185.584,8.0,4852.8,686.9,4074.7,29.5
Scene_09,satellite,sift,L09_0104,103,91.89,87.75,87.44,4096,1451,5,0.0034,0.001,0.0796,9,False,PLE-08,,,4947.4,795.9,4069.3,44.5
Scene_09,satellite,sift,L09_0105,104,91.93,87.99,87.98,4096,1512,6,0.004,0.0,3.7393,9,False,PLE-08,,,4854.4,744.4,3998.2,43.8
Scene_09,satellite,sift,L09_0106,105,91.84,88.15,88.18,4096,1460,6,0.0041,0.0,3.973,9,False,PLE-08,,,4929.3,700.3,4115.4,43.7
